ticker,date,adj_close,dividend
IWY,2009-09-28,21.1239238564,0.0
IWY,2009-09-29,21.1239238564,0.0
IWY,2009-09-30,20.8448648143,0.0
IWY,2009-10-01,20.8617774835,0.0
IWY,2009-10-02,20.5658057721,0.0
IWY,2009-10-05,20.5658057721,0.0
IWY,2009-10-06,20.5658057721,0.0
IWY,2009-10-07,21.1070111872,0.0
IWY,2009-10-08,21.1070111872,0.0
IWY,2009-10-09,21.1070111872,0.0
IWY,2009-10-12,21.4621772408,0.0
IWY,2009-10-13,21.4621772408,0.0
IWY,2009-10-14,21.6820419407,0.0
IWY,2009-10-15,21.6820419407,0.0
IWY,2009-10-16,21.7074109445,0.0
IWY,2009-10-19,21.8764530734,0.0
IWY,2009-10-20,21.7556120518,0.0
IWY,2009-10-21,21.58902226,0.0
IWY,2009-10-22,21.6302891729,0.0
IWY,2009-10-23,21.6651292715,0.0
IWY,2009-10-26,21.5467405869,0.0
IWY,2009-10-27,21.4029828985,0.0
IWY,2009-10-28,21.1408365256,0.0
IWY,2009-10-29,21.4452645716,0.0
IWY,2009-10-30,20.9632534988,0.0
IWY,2009-11-02,21.0816421833,0.0
IWY,2009-11-03,21.0985548526,0.0
IWY,2009-11-04,21.2253998717,0.0
IWY,2009-11-05,21.6143912638,0.0
IWY,2009-11-06,21.6820419407,0.0
IWY,2009-11-09,22.0372079943,0.0
IWY,2009-11-10,22.1640530135,0.0
IWY,2009-11-11,22.2739853634,0.0
IWY,2009-11-12,22.1386840096,0.0
IWY,2009-11-13,22.1725093481,0.0
IWY,2009-11-16,22.4600247248,0.0
IWY,2009-11-17,22.5953260786,0.0
IWY,2009-11-18,22.5192190671,0.0
IWY,2009-11-19,22.3585487095,0.0
IWY,2009-11-20,22.3078107018,0.0
IWY,2009-11-23,22.5953260786,0.0
IWY,2009-11-24,22.5953260786,0.0
IWY,2009-11-25,22.6714330901,0.0
IWY,2009-11-27,22.3416360403,0.0
IWY,2009-11-30,22.3331797057,0.0
IWY,2009-12-01,22.7137147631,0.0
IWY,2009-12-02,22.7729091054,0.0
IWY,2009-12-03,22.5192190671,0.0
IWY,2009-12-04,22.6037824132,0.0
IWY,2009-12-07,22.6037824132,0.0
IWY,2009-12-08,22.2655290288,0.0
IWY,2009-12-09,22.2993543672,0.0
IWY,2009-12-10,22.5784134094,0.0
IWY,2009-12-11,22.6883457593,0.0
IWY,2009-12-14,22.739083767,0.0
IWY,2009-12-15,22.6206950824,0.0
IWY,2009-12-16,22.6037824132,0.0
IWY,2009-12-17,22.6037824132,0.0
IWY,2009-12-18,22.3500923749,0.0
IWY,2009-12-21,22.7137147631,0.0
IWY,2009-12-22,22.8067344438,0.0
IWY,2009-12-23,22.8902957143,0.1088
IWY,2009-12-24,22.8902957143,0.0
IWY,2009-12-28,23.0516145639,0.0
IWY,2009-12-29,23.1110478243,0.0
IWY,2009-12-30,23.0940668928,0.0
IWY,2009-12-31,23.0091622351,0.0
IWY,2010-01-04,23.1365192216,0.0
IWY,2010-01-05,23.0261431666,0.0
IWY,2010-01-06,23.0940668928,0.0
IWY,2010-01-07,23.0006717693,0.0
IWY,2010-01-08,23.085576427,0.0
IWY,2010-01-11,23.1450096874,0.0
IWY,2010-01-12,23.1450096874,0.0
IWY,2010-01-13,23.195952482,0.0
IWY,2010-01-14,23.2808571397,0.0
IWY,2010-01-15,23.1110478243,0.0
IWY,2010-01-19,23.3903841481,0.0
IWY,2010-01-20,23.1195382901,0.0
IWY,2010-01-21,22.7289768647,0.0
IWY,2010-01-22,22.2874726447,0.0
IWY,2010-01-25,22.3808677681,0.0
IWY,2010-01-26,22.3553963708,0.0
IWY,2010-01-27,22.4063391654,0.0
IWY,2010-01-28,22.0667205347,0.0
IWY,2010-01-29,21.8289874931,0.0
IWY,2010-02-01,22.0497396031,0.0
IWY,2010-02-02,22.2959631104,0.0
IWY,2010-02-03,22.2874726447,0.0
IWY,2010-02-04,21.7355923697,0.0
IWY,2010-02-05,21.5063497939,0.0
IWY,2010-02-08,21.6931400408,0.0
IWY,2010-02-09,21.9393635481,0.0
IWY,2010-02-10,21.896231982,0.0
IWY,2010-02-11,21.981815877,0.0
IWY,2010-02-12,21.8204970273,0.0
IWY,2010-02-16,22.2874726447,0.0
IWY,2010-02-17,22.4147447265,0.0
IWY,2010-02-18,22.5846389466,0.0
IWY,2010-02-19,22.6101103439,0.0
IWY,2010-02-22,22.6101103439,0.0
IWY,2010-02-23,22.3044535762,0.0
IWY,2010-02-24,22.4410651704,0.0
IWY,2010-02-25,22.312944042,0.0
IWY,2010-02-26,22.4657724258,0.0
IWY,2010-03-01,22.6228460426,0.0
IWY,2010-03-02,22.7119959331,0.0
IWY,2010-03-03,22.7204863989,0.0
IWY,2010-03-04,22.7798347546,0.0
IWY,2010-03-05,22.9603420569,0.0
IWY,2010-03-08,23.0601050297,0.0
IWY,2010-03-09,23.085576427,0.0
IWY,2010-03-10,23.1365192216,0.0
IWY,2010-03-11,23.2044429478,0.0
IWY,2010-03-12,23.2434990903,0.0
IWY,2010-03-15,23.2638762081,0.0
IWY,2010-03-16,23.4090631728,0.0
IWY,2010-03-17,23.5440615785,0.0
IWY,2010-03-18,23.5440615785,0.0
IWY,2010-03-19,23.4506664551,0.0
IWY,2010-03-22,23.6119853047,0.0
IWY,2010-03-23,23.6714185651,0.0
IWY,2010-03-24,23.5650958584,0.0758
IWY,2010-03-25,23.6170294849,0.0
IWY,2010-03-26,23.5659472294,0.0
IWY,2010-03-29,23.7021665775,0.0
IWY,2010-03-30,23.7448202609,0.0
IWY,2010-03-31,23.6085157757,0.0
IWY,2010-04-01,23.6681117405,0.0
IWY,2010-04-05,23.8383859256,0.0
IWY,2010-04-06,23.8762719319,0.0
